,7,8,35,59,77,97,98,117,118,138,139,140,147,157,159,179,216,219,221,228,278,291,298,36,78,79,37,137,158,176,259,277,293,10,57,80,116,136,281,58,96,178,284,296
X259,18.56247591,19.80291779,18.56247591,35.94864381,30.8491229,25.81163593,20.30252278,17.12694948,25.60479704,17.12694948,19.80291779,23.68515159,29.86856446,27.91028414,14.5409034,19.80191779,29.25945544,13.62406574,23.76115159,13.62506574,18.76297552,19.80291779,16.70894948,6.34939738,9.674063987,7.910060425,0,0,3.54814505,0,0,0,3.54914505,0,0,0,0,0,0,0,0,0,0,0
X277,19.41359279,20.65403467,19.41359279,36.79976069,31.70023978,26.66275281,21.15363966,17.97806636,26.45591393,17.97806636,20.65403467,24.53626847,30.71968134,28.76140103,15.39202028,20.65303467,30.11057232,14.47518262,24.61226847,14.47618262,19.6140924,20.65403467,17.56006636,7.200514262,10.52518087,8.761177307,0.115499615,0.335,4.399261932,0.403499615,0.851116882,0,4.400261932,0,0,0,0,0,0,0,0,0,0,0
X293,15.01333086,16.25377274,15.01333086,32.39949876,27.29997785,22.26249088,16.75337773,13.57780443,22.05565199,13.57780443,16.25377274,20.13600654,26.31941941,24.36113909,10.99175835,16.25277274,25.71031039,10.07492069,20.21200654,10.07592069,15.21383047,16.25377274,13.15980443,2.80025233,6.124918937,4.360915375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X10,23.73954072,24.9799826,23.73954072,41.12570863,36.02618771,30.98870075,25.47958759,22.30401429,30.78186186,22.30401429,24.9799826,28.86221641,35.04562927,33.08734896,19.71796822,24.9789826,34.43652026,18.80113055,28.93821641,18.80213055,23.94004034,24.9799826,21.88601429,11.5264622,14.8511288,13.08712524,4.44144755,4.660947935,8.725209868,4.72944755,5.177064818,4.325947935,8.726209868,0,0,0.818314406,0.873314406,0.873314406,0,0,0,0,0,0
X57,24.9193432,26.15978508,24.9193432,42.30551111,37.20599019,32.16850323,26.65939007,23.48381677,31.96166434,23.48381677,26.15978508,30.04201888,36.22543175,34.26715144,20.89777069,26.15878508,35.61632273,19.98093303,30.11801888,19.98193303,25.11984282,26.15978508,23.06581677,12.70626467,16.03093128,14.26692772,5.621250027,5.840750412,9.905012344,5.909250027,6.356867294,5.505750412,9.906012344,1.179802477,0,1.998116882,2.053116882,2.053116882,1.179802477,0,0,0,0,0
X80,22.92122632,24.1616682,22.92122632,40.30739422,35.20787331,30.17038634,24.66127319,21.48569989,29.96354745,21.48569989,24.1616682,28.043902,34.22731487,32.26903455,18.89965381,24.1606682,33.61820585,17.98281615,28.119902,17.98381615,23.12172593,24.1616682,21.06769989,10.70814779,14.0328144,12.26881084,3.623133144,3.842633529,7.906895462,3.911133144,4.358750412,3.507633529,7.907895462,0,0,0,0.055,0.055,0,0,0,0,0,0
X116,22.86622632,24.1066682,22.86622632,40.25239422,35.15287331,30.11538634,24.60627319,21.43069989,29.90854745,21.43069989,24.1066682,27.988902,34.17231487,32.21403455,18.84465381,24.1056682,33.56320585,17.92781615,28.064902,17.92881615,23.06672593,24.1066682,21.01269989,10.65314779,13.9778144,12.21381084,3.568133144,3.787633529,7.851895462,3.856133144,4.303750412,3.452633529,7.852895462,0,0,0,0,0,0,0,0,0,0,0
X136,22.86622632,24.1066682,22.86622632,40.25239422,35.15287331,30.11538634,24.60627319,21.43069989,29.90854745,21.43069989,24.1066682,27.988902,34.17231487,32.21403455,18.84465381,24.1056682,33.56320585,17.92781615,28.064902,17.92881615,23.06672593,24.1066682,21.01269989,10.65314779,13.9778144,12.21381084,3.568133144,3.787633529,7.851895462,3.856133144,4.303750412,3.452633529,7.852895462,0,0,0,0,0,0,0,0,0,0,0
X281,23.73954072,24.9799826,23.73954072,41.12570863,36.02618771,30.98870075,25.47958759,22.30401429,30.78186186,22.30401429,24.9799826,28.86221641,35.04562927,33.08734896,19.71796822,24.9789826,34.43652026,18.80113055,28.93821641,18.80213055,23.94004034,24.9799826,21.88601429,11.5264622,14.8511288,13.08712524,4.44144755,4.660947935,8.725209868,4.72944755,5.177064818,4.325947935,8.726209868,0,0,0.818314406,0.873314406,0.873314406,0,0,0,0,0,0
X58,28.07390376,29.31434564,28.07390376,45.46007166,40.36055075,35.32306378,29.81395063,26.63837733,35.11622489,26.63837733,29.31434564,33.19657944,39.37999231,37.42171199,24.05233125,29.31334564,38.77088329,23.13549359,33.27257944,23.13649359,28.27440337,29.31434564,26.22037733,15.86082523,19.18549184,17.42148828,8.775810583,8.995310968,13.0595729,9.063810583,9.511427851,8.660310968,13.0605729,4.334363033,3.154560556,5.152677439,5.207677439,5.207677439,4.334363033,0,0,1.079559464,0,0
X96,30.65579319,31.89623507,30.65579319,48.04196109,42.94244018,37.90495321,32.39584006,29.22026676,37.69811432,29.22026676,31.89623507,35.77846887,41.96188174,40.00360143,26.63422068,31.89523507,41.35277272,25.71738302,35.85446887,25.71838302,30.8562928,31.89623507,28.80226676,18.44271466,21.76738127,20.00337771,11.35770001,11.5772004,15.64146233,11.64570001,12.09331728,11.2422004,15.64246233,6.916252465,5.736449988,7.73456687,7.78956687,7.78956687,6.916252465,2.581889432,0,3.661448896,0.319279221,1.168001092
X178,26.99434429,28.23478617,26.99434429,44.3805122,39.28099128,34.24350432,28.73439116,25.55881786,34.03666543,25.55881786,28.23478617,32.11701998,38.30043284,36.34215253,22.97277178,28.23378617,37.69132383,22.05593412,32.19301998,22.05693412,27.19484391,28.23478617,25.14081786,14.78126577,18.10593237,16.34192881,7.696251119,7.915751504,11.98001344,7.984251119,8.431868387,7.580751504,11.98101344,3.254803569,2.075001092,4.073117975,4.128117975,4.128117975,3.254803569,0,0,0,0,0
X284,30.33651397,31.57695585,30.33651397,47.72268187,42.62316096,37.58567399,32.07656084,28.90098754,37.3788351,28.90098754,31.57695585,35.45918965,41.64260252,39.6843222,26.31494146,31.57595585,41.0334935,25.3981038,35.53518965,25.3991038,30.53701358,31.57695585,28.48298754,18.12343544,21.44810205,19.68409849,11.03842079,11.25792118,15.32218311,11.32642079,11.77403806,10.92292118,15.32318311,6.596973244,5.417170767,7.41528765,7.47028765,7.47028765,6.596973244,2.262610211,0,3.342169675,0,0.848721872
X296,29.4877921,30.72823398,29.4877921,46.87396,41.77443909,36.73695212,31.22783897,28.05226566,36.53011323,28.05226566,30.72823398,34.61046778,40.79388065,38.83560033,25.46621959,30.72723398,40.18477163,24.54938193,34.68646778,24.55038193,29.68829171,30.72823398,27.63426566,17.27471357,20.59938018,18.83537661,10.18969892,10.40919931,14.47346124,10.47769892,10.92531619,10.07419931,14.47446124,5.748251372,4.568448896,6.566565778,6.621565778,6.621565778,5.748251372,1.413888339,0,2.493447803,0,0
