,15,45,65,85,263,22,84,104,105,203,23,165,16,24,66,67,68,83,144,166,184,204,229,265,266,29,46,49,73,74,86,107,108,109,126,145,146,150,167,168,185,191,207,208,209,210,226,244,248,264,286
X167,35.00519536,43.4381672,35.19319536,35.00519536,34.30409076,23.23948736,29.48847602,25.4257303,25.4257303,26.39538779,20.94299207,20.08054745,18.83898446,22.39173768,21.67667962,18.83898446,10.93571886,18.99705576,19.08069649,16.30026159,12.51542845,20.75908278,11.07471886,14.78886811,11.75971886,0,7.787657461,0,0,0,0,0,0,0,0,3.704365109,0,0,0,0,0.301499615,0,0,0,0,0,0,9.116240855,0,10.74908038,0
X168,44.55663381,52.98960565,44.74463381,44.55663381,43.85552921,32.79092581,39.03991447,34.97716875,34.97716875,35.94682624,30.49443052,29.63198591,28.39042292,31.94317613,31.22811807,28.39042292,20.48715731,28.54849421,28.63213494,25.85170004,22.06686691,30.31052123,20.62615731,24.34030657,21.31115731,0,17.33909591,0,0,0,2.20650412,1.946899131,0,0,0,13.25580356,0,0,9.551438452,0,9.852938066,0,5.635149927,0,0,1.285965985,0,18.66767931,0,20.30051883,0.164882205
X185,34.70369575,43.13666759,34.89169575,34.70369575,34.00259114,22.93798774,29.18697641,25.12423069,25.12423069,26.09388818,20.64149245,19.77904784,18.53748485,22.09023806,21.37518001,18.53748485,10.63421925,18.69555614,18.77919688,15.99876197,12.21392884,20.45758317,10.77321925,14.4873685,11.45821925,0,7.486157846,0,0,0,0,0,0,0,0,3.402865494,0,0,0,0,0,0,0,0,0,0,0,8.81474124,0,10.44758077,0
X191,51.64023206,60.0732039,51.82823206,51.64023206,50.93912746,39.87452405,46.12351272,42.060767,42.060767,43.03042449,37.57802877,36.71558415,35.47402116,39.02677438,38.31171632,35.47402116,27.57075556,35.63209246,35.71573319,32.93529829,29.15046515,37.39411948,27.70975556,31.42390481,28.39475556,0.392,24.42269416,0,0.227,0.227,9.290102368,9.030497378,7.083598248,0,0,20.33940181,6.154157388,0,16.6350367,7.083598248,16.93653631,0,12.71874817,0,1.950152245,8.369564232,0,25.75127755,0,27.38411708,7.248480453
X207,38.92148389,47.35445573,39.10948389,38.92148389,38.22037928,27.15577588,33.40476455,29.34201883,29.34201883,30.31167632,24.85928059,23.99683598,22.75527299,26.3080262,25.59296815,22.75527299,14.85200739,22.91334428,22.99698502,20.21655011,16.43171698,24.67537131,14.99100739,18.70515664,15.67600739,0,11.70394598,0,0,0,0,0,0,0,0,7.620653633,0,0,3.916288524,0,4.217788139,0,0,0,0,0,0,13.03252938,0,14.6653689,0
X208,52.76170767,61.19467951,52.94970767,52.76170767,52.06060307,40.99599966,47.24498833,43.18224261,43.18224261,44.1519001,38.69950437,37.83705976,36.59549677,40.14824999,39.43319193,36.59549677,28.69223117,36.75356806,36.8372088,34.0567739,30.27194076,38.51559509,28.83123117,32.54538042,29.51623117,1.513475609,25.54416977,0,1.348475609,1.348475609,10.41157798,10.15197299,8.205073857,1.121475609,0,21.46087742,7.275632998,0,17.75651231,8.205073857,18.05801192,1.121475609,13.84022378,0,3.071627854,9.491039842,0.924917168,26.87275316,0,28.50559269,8.369956062
X209,49.69007982,58.12305166,49.87807982,49.69007982,48.98897521,37.92437181,44.17336048,40.11061476,40.11061476,41.08027225,35.62787652,34.76543191,33.52386892,37.07662213,36.36156408,33.52386892,25.62060332,33.68194021,33.76558095,30.98514604,27.20031291,35.44396724,25.75960332,29.47375257,26.44460332,0,22.47254191,0,0,0,7.339950123,7.080345134,5.133446003,0,0,18.38924956,4.204005143,0,14.68488445,5.133446003,14.98638407,0,10.76859593,0,0,6.419411988,0,23.80112531,0,25.43396483,5.298328208
X210,43.27066783,51.70363967,43.45866783,43.27066783,42.56956323,31.50495982,37.75394849,33.69120277,33.69120277,34.66086026,29.20846453,28.34601992,27.10445693,30.65721015,29.94215209,27.10445693,19.20119133,27.26252822,27.34616896,24.56573406,20.78090092,29.02455525,19.34019133,23.05434058,20.02519133,0,16.05312993,0,0,0,0.920538135,0.660933146,0,0,0,11.96983758,0,0,8.265472467,0,8.566972082,0,4.349183942,0,0,0,0,17.38171332,0,19.01455285,0
X226,51.8367905,60.26976234,52.0247905,51.8367905,51.1356859,40.0710825,46.32007116,42.25732544,42.25732544,43.22698293,37.77458721,36.91214259,35.67057961,39.22333282,38.50827476,35.67057961,27.767314,35.8286509,35.91229163,33.13185673,29.34702359,37.59067792,27.906314,31.62046325,28.591314,0.588558441,24.6192526,0,0.423558441,0.423558441,9.486660809,9.22705582,7.280156689,0.196558441,0,20.53596025,6.35071583,0,16.83159514,7.280156689,17.13309476,0.196558441,12.91530662,0,2.146710686,8.566122674,0,25.947836,0,27.58067552,7.445038894
X244,25.88895451,34.32192635,26.07695451,25.88895451,25.1878499,14.1232465,20.37223517,16.30948945,16.30948945,17.27914694,11.82675121,10.9643066,9.72274361,13.27549682,12.56043877,9.72274361,1.819478006,9.880814901,9.964455636,7.184020734,3.399187599,11.64284193,1.958478006,5.672627259,2.643478006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632839525,0
X248,57.3664927,65.79946453,57.5544927,57.3664927,56.66538809,45.60078469,51.84977336,47.78702764,47.78702764,48.75668512,43.3042894,42.44184479,41.2002818,44.75303501,44.03797696,41.2002818,33.29701619,41.35835309,41.44199382,38.66155892,34.87672579,43.12038012,33.43601619,37.15016545,34.12101619,6.118260634,30.14895479,0,5.953260634,5.953260634,15.016363,14.75675801,12.80985888,5.726260634,1.577208687,26.06566244,11.88041802,0,22.36129733,12.80985888,22.66279695,5.726260634,18.44500881,4.604785025,7.676412879,14.09582487,5.529702193,31.47753819,0,33.11037771,12.97474109
X264,24.25611498,32.68908682,24.44411498,24.25611498,23.55501038,12.49040698,18.73939564,14.67664992,14.67664992,15.64630741,10.19391169,9.331467074,8.089904085,11.6426573,10.92759924,8.089904085,0.186638481,8.247975376,8.331616111,5.551181209,1.766348075,10.0100024,0.325638481,4.039787735,1.010638481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X286,44.39175161,52.82472345,44.57975161,44.39175161,43.69064701,32.6260436,38.87503227,34.81228655,34.81228655,35.78194404,30.32954831,29.4671037,28.22554071,31.77829393,31.06323587,28.22554071,20.32227511,28.383612,28.46725274,25.68681784,21.9019847,30.14563903,20.46127511,24.17542436,21.14627511,0,17.17421371,0,0,0,2.041621915,1.782016926,0,0,0,13.09092136,0,0,9.386556247,0,9.688055861,0,5.470267722,0,0,1.12108378,0,18.5027971,0,20.13563663,0
