,7,8,35,59,77,97,98,117,118,138,139,140,147,157,159,179,216,219,221,228,278,291,298,36,78,79,37,137,158,176,259,277,293,10,57,80,116,136,281,58,96,178,284,296
X219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.274668356,3.950001749,5.714005311,14.359683,14.14018262,10.07592069,14.071683,13.62406574,14.47518262,10.07492069,18.80113055,19.98093303,17.98281615,17.92781615,17.92781615,18.80113055,23.13549359,25.71738302,22.05593412,25.3981038,24.54938193
X221,5.198675683,3.958233802,5.198675683,0,0,0,3.458628813,6.634202114,0,6.634202114,3.958233802,0.076,0,0,9.220248192,3.959233802,0,10.13708585,0,10.13608585,4.998176068,3.958233802,7.052202114,17.41175421,14.0870876,15.85109116,24.49676886,24.27726847,20.21300654,24.20876886,23.76115159,24.61226847,20.21200654,28.93821641,30.11801888,28.119902,28.064902,28.064902,28.93821641,33.27257944,35.85446887,32.19301998,35.53518965,34.68646778
X228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,7.275668356,3.951001749,5.715005311,14.360683,14.14118262,10.07692069,14.072683,13.62506574,14.47618262,10.07592069,18.80213055,19.98193303,17.98381615,17.92881615,17.92881615,18.80213055,23.13649359,25.71838302,22.05693412,25.3991038,24.55038193
X278,0.200499615,0,0.200499615,0,0,0,0,1.636026046,0,1.636026046,0,0,0,0,4.222072124,0,0,5.138909785,0,5.137909785,0,0,2.054026046,12.41357814,9.088911534,10.8529151,19.49859279,19.2790924,15.21483047,19.21059279,18.76297552,19.6140924,15.21383047,23.94004034,25.11984282,23.12172593,23.06672593,23.06672593,23.94004034,28.27440337,30.8562928,27.19484391,30.53701358,29.68829171
X291,1.240441881,0,1.240441881,0,0,0,0,2.675968312,0,2.675968312,0,0,0,0,5.26201439,0.001,0,6.178852051,0,6.177852051,1.039942266,0,3.093968312,13.45352041,10.1288538,11.89285736,20.53853505,20.31903467,16.25477274,20.25053505,19.80291779,20.65403467,16.25377274,24.9799826,26.15978508,24.1616682,24.1066682,24.1066682,24.9799826,29.31434564,31.89623507,28.23478617,31.57695585,30.72823398
X298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.168046078,0,0,3.084883739,0,3.083883739,0,0,0,10.3595521,7.034885489,8.79888905,17.44456674,17.22506636,13.16080443,17.15656674,16.70894948,17.56006636,13.15980443,21.88601429,23.06581677,21.06769989,21.01269989,21.01269989,21.88601429,26.22037733,28.80226676,25.14081786,28.48298754,27.63426566
X36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.085014647,6.865514262,2.80125233,6.797014647,6.34939738,7.200514262,2.80025233,11.5264622,12.70626467,10.70814779,10.65314779,10.65314779,11.5264622,15.86082523,18.44271466,14.78126577,18.12343544,17.27471357
X78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.324666607,0,1.764003562,10.40968125,10.19018087,6.125918937,10.12168125,9.674063987,10.52518087,6.124918937,14.8511288,16.03093128,14.0328144,13.9778144,13.9778144,14.8511288,19.18549184,21.76738127,18.10593237,21.44810205,20.59938018
X79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560663045,0,0,8.645677693,8.426177307,4.361915375,8.357677693,7.910060425,8.761177307,4.360915375,13.08712524,14.26692772,12.26881084,12.21381084,12.21381084,13.08712524,17.42148828,20.00337771,16.34192881,19.68409849,18.83537661
X37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115499615,0,4.44144755,5.621250027,3.623133144,3.568133144,3.568133144,4.44144755,8.775810583,11.35770001,7.696251119,11.03842079,10.18969892
X137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219500385,0,0,0,0,0.335,0,4.660947935,5.840750412,3.842633529,3.787633529,3.787633529,4.660947935,8.995310968,11.5772004,7.915751504,11.25792118,10.40919931
X158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.283762318,4.064261932,0,3.995762318,3.54814505,4.399261932,0,8.725209868,9.905012344,7.906895462,7.851895462,7.851895462,8.725209868,13.0595729,15.64146233,11.98001344,15.32218311,14.47346124
X176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.068499615,0,0,0,0.403499615,0,4.72944755,5.909250027,3.911133144,3.856133144,3.856133144,4.72944755,9.063810583,11.64570001,7.984251119,11.32642079,10.47769892
X259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735617268,0.516116882,0,0.447617268,0,0.851116882,0,5.177064818,6.356867294,4.358750412,4.303750412,4.303750412,5.177064818,9.511427851,12.09331728,8.431868387,11.77403806,10.92531619
X277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325947935,5.505750412,3.507633529,3.452633529,3.452633529,4.325947935,8.660310968,11.2422004,7.580751504,10.92292118,10.07419931
X293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284762318,4.065261932,0.001,3.996762318,3.54914505,4.400261932,0,8.726209868,9.906012344,7.907895462,7.852895462,7.852895462,8.726209868,13.0605729,15.64246233,11.98101344,15.32318311,14.47446124
X10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179802477,0,0,0,0,4.334363033,6.916252465,3.254803569,6.596973244,5.748251372
X57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.154560556,5.736449988,2.075001092,5.417170767,4.568448896
X80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818314406,1.998116882,0,0,0,0.818314406,5.152677439,7.73456687,4.073117975,7.41528765,6.566565778
X116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873314406,2.053116882,0.055,0,0,0.873314406,5.207677439,7.78956687,4.128117975,7.47028765,6.621565778
X136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873314406,2.053116882,0.055,0,0,0.873314406,5.207677439,7.78956687,4.128117975,7.47028765,6.621565778
X281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179802477,0,0,0,0,4.334363033,6.916252465,3.254803569,6.596973244,5.748251372
X58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.581889432,0,2.262610211,1.413888339
X96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079559464,3.661448896,0,3.342169675,2.493447803
X284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319279221,0,0,0
X296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168001092,0,0.848721872,0
